image,digital_annotation,handwritten_annotation,forged,forgery_annotations,filename,size,name,x,y,w,h,modified_area,entity,original_area
X51006913024.png,0,1,1,"{""filename"": ""X51006913024.png"", ""size"": 34872287, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 2833, ""y"": 2210, ""width"": 34, ""height"": 52}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2878, ""y"": 2426, ""width"": 28, ""height"": 56}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2821, ""y"": 2731, ""width"": 36, ""height"": 54}, ""region_attributes"": {""Modified area"": {""CPI"": ""True"", ""PIX"": ""True""}, ""Original area"": ""no"", ""Entity type"": ""Total/payment""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2868, ""y"": 2735, ""width"": 32, ""height"": 56}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Original area"": ""yes"", ""Entity type"": ""Total/payment""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2817, ""y"": 2946, ""width"": 30, ""height"": 50}, ""region_attributes"": {""Modified area"": {""CPI"": ""True"", ""PIX"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2864, ""y"": 2946, ""width"": 30, ""height"": 52}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2825, ""y"": 2573, ""width"": 30, ""height"": 46}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2872, ""y"": 2573, ""width"": 30, ""height"": 44}, ""region_attributes"": {""Modified area"": {""CPI"": ""False"", ""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006913024.png,34872287,"['rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect']","[2833, 2878, 2821, 2868, 2817, 2864, 2825, 2872]","[2210, 2426, 2731, 2735, 2946, 2946, 2573, 2573]","[34, 28, 36, 32, 30, 30, 30, 30]","[52, 56, 54, 56, 50, 52, 46, 44]","[{'CPI': 'True'}, {'None': 'True'}, {'CPI': 'True', 'PIX': 'True'}, {'None': 'True'}, {'CPI': 'True', 'PIX': 'True'}, {'None': 'True'}, {'CPI': 'True'}, {'CPI': 'False', 'None': 'True'}]","['Product', 'Product', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment']","['no', 'yes', 'no', 'yes', 'no', 'yes', 'no', 'yes']"
X51006913028.png,0,1,1,"{""filename"": ""X51006913028.png"", ""size"": 1201407, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 2210, ""y"": 1517, ""width"": 68, ""height"": 68}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2046, ""y"": 1526, ""width"": 74, ""height"": 65}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint"", ""Comment"": ""Changement de la date dachat""}}",X51006913028.png,1201407,"['rect', 'rect']","[2210, 2046]","[1517, 1526]","[68, 74]","[68, 65]","[{'None': 'True'}, {'CPI': 'True'}]","['Metadata', 'Metadata']","['yes', 'no']"
X51006913032.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006913054.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006913055.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006913059.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006913060.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006913067.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006913070.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007103578.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007103599.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007103610.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007103643.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007103649.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007103668.png,0,1,1,"{""filename"": ""X51007103668.png"", ""size"": 1085386, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 166, ""y"": 609, ""width"": 13, ""height"": 21}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 315, ""y"": 974, ""width"": 14, ""height"": 24}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 133, ""y"": 1075, ""width"": 15, ""height"": 23}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 219, ""y"": 1277, ""width"": 15, ""height"": 22}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 24, ""y"": 491, ""width"": 712, ""height"": 626}, ""region_attributes"": {""Modified area"": {""Autre"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51007103668.png,1085386,"['rect', 'rect', 'rect', 'rect', 'rect']","[166, 315, 133, 219, 24]","[609, 974, 1075, 1277, 491]","[13, 14, 15, 15, 712]","[21, 24, 23, 22, 626]","[{'None': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'Autre': 'True'}]","['Product', 'Total/payment', 'Total/payment', 'Other', 'Other']","['yes', 'no', 'no', 'no', 'no']"
X51007103675.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007103681.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007103691.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007103692.png,0,1,1,"{""filename"": ""X51007103692.png"", ""size"": 554479, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 390, ""y"": 655, ""width"": 29, ""height"": 43}, ""region_attributes"": {""Modified area"": {""IMI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 579, ""y"": 655, ""width"": 21, ""height"": 46}, ""region_attributes"": {""Modified area"": {""IMI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""apercu""}}",X51007103692.png,554479,"['rect', 'rect']","[390, 579]","[655, 655]","[29, 21]","[43, 46]","[{'IMI': 'True'}, {'IMI': 'True'}]","['Product', 'Product']","['no', 'no']"
X51007135037.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007225398.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007225406.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007228448.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007231274.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007231276.png,0,1,1,"{""filename"": ""X51007231276.png"", ""size"": 32588522, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 1718, ""y"": 1406, ""width"": 23, ""height"": 54}, ""region_attributes"": {""Modified area"": {""CPI"": ""False"", ""PIX"": ""True"", ""CPO"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51007231276.png,32588522,['rect'],[1718],[1406],[23],[54],"[{'CPI': 'False', 'PIX': 'True', 'CPO': 'True'}]",['Metadata'],['no']
X51007231331.png,0,1,1,"{""filename"": ""X51007231331.png"", ""size"": 1360354, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 1910, ""y"": 2723, ""width"": 65, ""height"": 58}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2646, ""y"": 3152, ""width"": 48, ""height"": 74}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2758, ""y"": 3160, ""width"": 166, ""height"": 67}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2778, ""y"": 2707, ""width"": 136, ""height"": 84}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2769, ""y"": 3066, ""width"": 169, ""height"": 77}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2739, ""y"": 3234, ""width"": 195, ""height"": 74}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2309, ""y"": 3825, ""width"": 181, ""height"": 86}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2856, ""y"": 3824, ""width"": 65, ""height"": 65}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2817, ""y"": 3839, ""width"": 29, ""height"": 49}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2749, ""y"": 3445, ""width"": 211, ""height"": 67}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint"", ""Comment"": ""Je ne me souviens plus dou jai copier les chiffres pour le total...""}}",X51007231331.png,1360354,"['rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect']","[1910, 2646, 2758, 2778, 2769, 2739, 2309, 2856, 2817, 2749]","[2723, 3152, 3160, 2707, 3066, 3234, 3825, 3824, 3839, 3445]","[65, 48, 166, 136, 169, 195, 181, 65, 29, 211]","[58, 74, 67, 84, 77, 74, 86, 65, 49, 67]","[{'CPI': 'True'}, {'None': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'None': 'True'}, {'CPI': 'True'}]","['Product', 'Total/payment', 'Total/payment', 'Product', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment']","['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no']"
X51007231336.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007231338.png,0,1,1,"{""filename"": ""X51007231338.png"", ""size"": 34872805, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 2307, ""y"": 2151, ""width"": 51, ""height"": 83}, ""region_attributes"": {""Modified area"": {""CPI"": ""True"", ""PIX"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2192, ""y"": 2151, ""width"": 46, ""height"": 86}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51007231338.png,34872805,"['rect', 'rect']","[2307, 2192]","[2151, 2151]","[51, 46]","[83, 86]","[{'CPI': 'True', 'PIX': 'True'}, {'None': 'True'}]","['Other', 'Other']","['no', 'yes']"
X51007231341.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007231343.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007231344.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007231346.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007231365.png,0,1,1,"{""filename"": ""X51007231365.png"", ""size"": 1789934, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 1830, ""y"": 2607, ""width"": 106, ""height"": 84}, ""region_attributes"": {""Modified area"": {""IMI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2051, ""y"": 4710, ""width"": 112, ""height"": 103}, ""region_attributes"": {""Modified area"": {""IMI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51007231365.png,1789934,"['rect', 'rect']","[1830, 2051]","[2607, 4710]","[106, 112]","[84, 103]","[{'IMI': 'True'}, {'IMI': 'True'}]","['Metadata', 'Metadata']","['no', 'no']"
X51007231372.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007231374.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007262315.png,0,0,1,"{""filename"": ""X51007262315.png"", ""size"": 931186, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 336, ""y"": 707, ""width"": 52, ""height"": 35}, ""region_attributes"": {""Modified area"": {""IMI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""apercu""}}",X51007262315.png,931186,['rect'],[336],[707],[52],[35],[{'IMI': 'True'}],['Metadata'],['no']
X51007262328.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007262330.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339094.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007339100.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007339105.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007339106.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339109.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339111.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339112.png,0,1,1,"{""filename"": ""X51007339112.png"", ""size"": 1338158, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 130, ""y"": 515, ""width"": 56, ""height"": 30}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 81, ""y"": 518, ""width"": 20, ""height"": 22}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 475, ""y"": 519, ""width"": 61, ""height"": 30}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 56, ""y"": 462, ""width"": 17, ""height"": 22}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51007339112.png,1338158,"['rect', 'rect', 'rect', 'rect']","[130, 81, 475, 56]","[515, 518, 519, 462]","[56, 20, 61, 17]","[30, 22, 30, 22]","[{'CPI': 'True'}, {'CPI': 'True'}, {'None': 'True'}, {'None': 'True'}]","['Product', 'Product', 'Product', 'Metadata']","['no', 'no', 'yes', 'yes']"
X51007339113.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339115.png,0,0,1,"{""filename"": ""X51007339115.png"", ""size"": 1368321, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 460, ""y"": 520, ""width"": 27, ""height"": 23}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 505, ""y"": 521, ""width"": 29, ""height"": 23}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 460, ""y"": 557, ""width"": 28, ""height"": 23}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 459, ""y"": 632, ""width"": 28, ""height"": 21}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 463, ""y"": 705, ""width"": 27, ""height"": 23}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 452, ""y"": 759, ""width"": 25, ""height"": 22}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 509, ""y"": 792, ""width"": 26, ""height"": 22}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 479, ""y"": 761, ""width"": 10, ""height"": 20}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 520, ""y"": 757, ""width"": 17, ""height"": 26}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 463, ""y"": 788, ""width"": 23, ""height"": 27}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51007339115.png,1368321,"['rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect']","[460, 505, 460, 459, 463, 452, 509, 479, 520, 463]","[520, 521, 557, 632, 705, 759, 792, 761, 757, 788]","[27, 29, 28, 28, 27, 25, 26, 10, 17, 23]","[23, 23, 23, 21, 23, 22, 22, 20, 26, 27]","[{'CPI': 'True'}, {'None': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'None': 'True'}, {'CPI': 'True'}]","['Product', 'Product', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment']","['no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no']"
X51007339119.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339122.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339126.png,0,0,1,"{""filename"": ""X51007339126.png"", ""size"": 1444604, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 473, ""y"": 765, ""width"": 15, ""height"": 23}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 504, ""y"": 1006, ""width"": 24, ""height"": 26}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 473, ""y"": 820, ""width"": 16, ""height"": 24}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 485, ""y"": 851, ""width"": 16, ""height"": 24}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51007339126.png,1444604,"['rect', 'rect', 'rect', 'rect']","[473, 504, 473, 485]","[765, 1006, 820, 851]","[15, 24, 16, 16]","[23, 26, 24, 24]","[{'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}]","['Total/payment', 'Metadata', 'Total/payment', 'Total/payment']","['no', 'no', 'no', 'no']"
X51007339130.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339134.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339146.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339150.png,0,0,1,"{""filename"": ""X51007339150.png"", ""size"": 2773817, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 36, ""y"": 351, ""width"": 65, ""height"": 20}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Company"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 106, ""y"": 351, ""width"": 60, ""height"": 17}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Company"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 501, ""y"": 830, ""width"": 5, ""height"": 15}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51007339150.png,2773817,"['rect', 'rect', 'rect']","[36, 106, 501]","[351, 351, 830]","[65, 60, 5]","[20, 17, 15]","[{'None': 'True'}, {'CPI': 'True'}, {'CUT': 'True'}]","['Company', 'Company', 'Total/payment']","['yes', 'no', 'no']"
X51007339151.png,0,0,1,"{""filename"": ""X51007339151.png"", ""size"": 1217354, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 452, ""y"": 768, ""width"": 28, ""height"": 25}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 467, ""y"": 768, ""width"": 24, ""height"": 26}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""paint3d""}}",X51007339151.png,1217354,"['rect', 'rect']","[452, 467]","[768, 768]","[28, 24]","[25, 26]","[{'CPI': 'True'}, {'None': 'True'}]","['Total/payment', 'Total/payment']","['no', 'yes']"
X51007339152.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339156.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007339158.png,0,0,1,"{""filename"": ""X51007339158.png"", ""size"": 1375737, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 120, ""y"": 206, ""width"": 174, ""height"": 21}, ""region_attributes"": {""Modified area"": {""CPI"": ""True"", ""IMI"": ""True""}, ""Entity type"": ""Company"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 69, ""y"": 50, ""width"": 172, ""height"": 31}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""apercu""}}",X51007339158.png,1375737,"['rect', 'rect']","[120, 69]","[206, 50]","[174, 172]","[21, 31]","[{'CPI': 'True', 'IMI': 'True'}, {'None': 'True'}]","['Company', 'Other']","['no', 'yes']"
X51007339159.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339160.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339162.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007339163.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51007339164.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51007339166.png,0,0,1,"{""filename"": ""X51007339166.png"", ""size"": 1387558, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 113, ""y"": 469, ""width"": 25, ""height"": 19}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 69, ""y"": 525, ""width"": 28, ""height"": 19}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 498, ""y"": 523, ""width"": 7, ""height"": 28}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Original area"": ""no"", ""Entity type"": ""Product""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 495, ""y"": 564, ""width"": 11, ""height"": 25}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Original area"": ""no"", ""Entity type"": ""Total/payment""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 498, ""y"": 633, ""width"": 7, ""height"": 27}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Original area"": ""no"", ""Entity type"": ""Total/payment""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 495, ""y"": 709, ""width"": 16, ""height"": 25}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Original area"": ""no"", ""Entity type"": ""Total/payment""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 498, ""y"": 767, ""width"": 11, ""height"": 23}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Original area"": ""no"", ""Entity type"": ""Total/payment""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 498, ""y"": 799, ""width"": 12, ""height"": 23}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Original area"": ""no"", ""Entity type"": ""Total/payment""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 355, ""y"": 864, ""width"": 9, ""height"": 30}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Original area"": ""no"", ""Entity type"": ""Total/payment""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51007339166.png,1387558,"['rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect']","[113, 69, 498, 495, 498, 495, 498, 498, 355]","[469, 525, 523, 564, 633, 709, 767, 799, 864]","[25, 28, 7, 11, 7, 16, 11, 12, 9]","[19, 19, 28, 25, 27, 25, 23, 23, 30]","[{'CPI': 'True'}, {'CPI': 'True'}, {'CUT': 'True'}, {'CUT': 'True'}, {'CUT': 'True'}, {'CUT': 'True'}, {'CUT': 'True'}, {'CUT': 'True'}, {'CUT': 'True'}]","['Product', 'Product', 'Product', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment']","['yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']"
X51007339167.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
